file,slice,sequence,site_row,site_col,volume_mm3,contrast,radius_px,fill,model,acceleration,mask_type,seed,lambda,kappa,mu_lambda,z_ref,residual_factual,residual_cf,t_R,t_N,psnr_factual,psnr_cf,ssim_factual,ssim_cf,metric_crop,metric_maxval,maxval_ratio_cf_over_factual,roi_cnr_cf,roi_cnr_ref,roi_ssim_cf,lesion_energy,pair_seconds,unit_seconds,sites_skipped_zero_gain,z_recon,erased,indeterminate,silently_erased,git_commit,thresholds_sha256,run_label
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.5,1.9440067164683283,0.2376008209016845,cg_sense_tuned,4,equispaced,0,0.0,0.659200789007882,0.9999998595619868,2.00691358524262,0.21085578808761402,0.21084450811085914,0.979731212245565,1.0693999985558853,28.83000608365927,28.83039893306659,0.8292522104630954,0.8293281506990582,320,0.00021652820271241566,1.0,2.4345165217901585,2.5983810372141476,0.7104276467370794,5.9941299191249764e-09,1.8,675.1,0,2.245021022077094,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,0.24,2.7069839602882912,0.3308535951463467,cg_sense_tuned,4,equispaced,0,0.0,0.7075826692646882,0.9976953544985532,2.69009357984182,0.21085578808761402,0.21083981670158272,0.985149375981727,0.07664201005587734,28.83000608365927,28.829658208256205,0.8292522104630954,0.8293007864447556,320,0.00021652820271241566,1.0,0.7451173029071569,0.9934453647483784,0.5806441044534654,2.333503339174319e-09,1.6,675.1,0,0.5338812255634766,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.0,2.7069839602882912,0.3308535951463467,cg_sense_tuned,4,equispaced,0,0.0,0.7075826692646892,0.9976953544985532,2.69009357984182,0.21085578808761402,0.21078543495198834,0.9851493759817284,0.0766420100558774,28.83000608365927,28.825600171127277,0.8292522104630954,0.8294845833569903,320,0.00021652820271241566,1.0,1.871057436845843,2.7451008911766723,0.6099080472409599,4.051221074955415e-08,1.8,675.1,0,2.0750462785131565,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.5,2.7069839602882912,0.3308535951463467,cg_sense_tuned,4,equispaced,0,0.0,0.7075826692646884,0.9976953544985532,2.69009357984182,0.21085578808761402,0.21074650777725917,0.9851493759817272,0.07664201005587738,28.83000608365927,28.820498398024966,0.8292522104630954,0.8295269245698043,320,0.00021652820271241566,1.0,2.6194303174780895,3.897505842774231,0.6197385279365616,9.115247418649684e-08,1.8,675.1,0,3.0892562796973886,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,0.24,3.6093119470510544,0.4411381268617955,cg_sense_tuned,4,equispaced,0,0.0,0.7626738165908943,0.9999975968337328,2.615775612325596,0.21085578808761402,0.21083810999509683,0.9844352396610088,0.429324880456141,28.83000608365927,28.82907358430016,0.8292522104630954,0.829259133817963,320,0.00021652820271241566,1.0,0.6019061892286095,0.7218416391774627,0.7779049230646115,3.9298682426153e-09,1.7,675.1,0,-0.3058972569307472,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.0,3.6093119470510544,0.4411381268617955,cg_sense_tuned,4,equispaced,0,0.0,0.7626738165908957,0.9999975968337328,2.615775612325596,0.21085578808761402,0.21077459350108974,0.9844352396610105,0.42932488045614114,28.83000608365927,28.82526214243559,0.8292522104630954,0.8293156388116875,320,0.00021652820271241566,1.0,1.214829948264354,1.3494777145312564,0.7867943610922611,6.822687921207119e-08,1.9,675.1,0,1.1923175425202808,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.5,3.6093119470510544,0.4411381268617955,cg_sense_tuned,4,equispaced,0,0.0,0.7626738165908944,0.9999975968337328,2.615775612325596,0.21085578808761402,0.21072657109664503,0.9844352396610101,0.42932488045614114,28.83000608365927,28.82204870488559,0.8292522104630954,0.8293516552286034,320,0.00021652820271241566,1.0,1.6183558991417946,1.7623961851587517,0.793008272613032,1.5351047822716017e-07,1.8,675.1,0,2.1793194617483054,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,0.24,4.188235507614343,0.5118954509306419,cg_sense_tuned,4,equispaced,0,0.0,0.8003949833455807,0.9999960986257715,3.512502488859288,0.21085578808761402,0.21083570660464335,0.9860708398934442,0.42563445362648905,28.83000608365927,28.829997319336798,0.8292522104630954,0.8292793378921038,320,0.00021652820271241566,1.0,1.2970088387641712,1.3898357161426627,0.7258107297068938,4.246405382851544e-09,1.6,675.1,0,1.6597329590602616,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.0,4.188235507614343,0.5118954509306419,cg_sense_tuned,4,equispaced,0,0.0,0.800394983345579,0.9999960986257715,3.512502488859288,0.21085578808761402,0.2107631165703602,0.9860708398934462,0.4256344536264892,28.83000608365927,28.828482298426223,0.8292522104630954,0.829342922840482,320,0.00021652820271241566,1.0,2.0197084553134235,2.2080967333515638,0.7367982315958388,7.372231567450598e-08,1.8,675.1,0,2.6969715148078537,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.5,4.188235507614343,0.5118954509306419,cg_sense_tuned,4,equispaced,0,0.0,0.8003949833455812,0.9999960986257715,3.512502488859288,0.21085578808761402,0.21070791630099503,0.9860708398934473,0.4256344536264892,28.83000608365927,28.826269733165944,0.8292522104630954,0.829360239281777,320,0.00021652820271241566,1.0,2.4867457400423136,2.746426349936368,0.7418776122175643,1.6587521026763842e-07,1.8,675.1,0,3.38105748986991,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,0.24,5.27684607796045,0.6449478539729439,cg_sense_tuned,4,equispaced,0,0.0,0.8476545855912978,0.9994109864421392,3.893279842428013,0.21085578808761402,0.2107354516384668,0.9879934351727496,0.1415233458951319,28.83000608365927,28.824988084357045,0.8292522104630954,0.8294552504234944,320,0.00021652820271241566,1.0,1.0873414898845966,1.3366668185145942,0.7094490092877375,3.345004382603673e-08,1.8,675.1,0,-0.2511033869633673,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.0,5.27684607796045,0.6449478539729439,cg_sense_tuned,4,equispaced,0,0.0,0.8476545855912966,0.9994109864421392,3.893279842428013,0.21085578808761402,0.21027584911241254,0.9879934351727497,0.141523345895132,28.83000608365927,28.7898613134699,0.8292522104630954,0.8296129177491182,320,0.00021652820271241566,1.0815279069906678,3.8021210529504526,4.389054542442409,0.7732959480504514,5.807299275353597e-07,1.8,675.1,0,1.5217939678336658,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.5,5.27684607796045,0.6449478539729439,cg_sense_tuned,4,equispaced,0,0.0,0.8476545855912954,0.9994109864421392,3.893279842428013,0.21085578808761402,0.2099092502980917,0.9879934351727496,0.141523345895132,28.83000608365927,28.75079679169714,0.8292522104630954,0.8294221694783365,320,0.00021652820271241566,1.276808134431239,5.527519303275481,6.39720436081597,0.7903460615284735,1.3066423369545597e-06,1.9,675.1,0,2.6887350957700815,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,0.24,1.9440067164683283,0.2376008209016845,cg_sense_tuned,6,equispaced,0,0.0,0.5652533641006646,0.9972908193061496,2.00691358524262,0.17641965269130616,0.1764181730009803,0.9821182874425425,0.03566326475415191,27.305902653395975,27.305949781361107,0.7941747888642329,0.794186405172068,320,0.00021652820271241566,1.0,1.5075353082226888,1.516696899645052,0.7000790038018654,1.534497259295994e-10,1.6,798.8,0,0.6916884293766211,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.0,1.9440067164683283,0.2376008209016845,cg_sense_tuned,6,equispaced,0,0.0,0.5652533641006658,0.9972908193061496,2.00691358524262,0.17641965269130616,0.17641335128194868,0.9821182874425426,0.03566326475415194,27.305902653395975,27.305794249930287,0.7941747888642329,0.7942135364215712,320,0.00021652820271241566,1.0,1.8395893921679134,2.169141300083554,0.704170044349234,2.6640577418333233e-09,1.8,798.8,0,1.1726724561430606,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.5,1.9440067164683283,0.2376008209016845,cg_sense_tuned,6,equispaced,0,0.0,0.565253364100666,0.9972908193061496,2.00691358524262,0.17641965269130616,0.1764100663532674,0.9821182874425413,0.035663264754151935,27.305902653395975,27.305441188005375,0.7941747888642329,0.794223686265501,320,0.00021652820271241566,1.0,2.053765558565248,2.5983810372141476,0.7060544165167207,5.9941299191249764e-09,1.8,798.8,0,1.4893106149543818,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,0.24,2.7069839602882912,0.3308535951463467,cg_sense_tuned,6,equispaced,0,0.0,0.6129554989006182,0.7234747732607635,2.69009357984182,0.17641965269130616,0.17640626123658412,0.9850254123449823,0.0018348519765874977,27.305902653395975,27.30405488180034,0.7941747888642329,0.7941464319670358,320,0.00021652820271241566,1.0,0.26558658354665576,0.9934453647483784,0.46449941208834433,2.333503339174319e-09,1.6,798.8,0,0.31997773968581034,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.0,2.7069839602882912,0.3308535951463467,cg_sense_tuned,6,equispaced,0,0.0,0.6129554989006186,0.7234747732607635,2.69009357984182,0.17641965269130616,0.1763614160649,0.9850254123449815,0.0018348519765874992,27.305902653395975,27.293822765085764,0.7941747888642329,0.7942086778976805,320,0.00021652820271241566,1.0,1.2314539306168333,2.7451008911766723,0.48091994893106516,4.051221074955415e-08,1.8,798.8,0,1.345827898042595,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.5,2.7069839602882912,0.3308535951463467,cg_sense_tuned,6,equispaced,0,0.0,0.6129554989006185,0.7234747732607635,2.69009357984182,0.17641965269130616,0.17632989412072225,0.9850254123449821,0.0018348519765875003,27.305902653395975,27.283467868489936,0.7941747888642329,0.7942100067860742,320,0.00021652820271241566,1.0,1.8740641753951746,3.897505842774231,0.4877159984306138,9.115247418649684e-08,1.8,798.8,0,2.0211847860492473,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,0.24,3.6093119470510544,0.4411381268617955,cg_sense_tuned,6,equispaced,0,0.0,0.6684592511647076,0.8392914520114508,2.615775612325596,0.17641965269130616,0.1764057719101287,0.9854638205582108,0.006695450364610094,27.305902653395975,27.302912544502973,0.7941747888642329,0.7941728584503935,320,0.00021652820271241566,1.0,0.45288106365505887,0.7218416391774627,0.6439930852897165,3.9298682426153e-09,1.6,798.8,0,-0.6662408747106353,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.0,3.6093119470510544,0.4411381268617955,cg_sense_tuned,6,equispaced,0,0.0,0.6684592511647093,0.8392914520114508,2.615775612325596,0.17641965269130616,0.17635687339339823,0.9854638205582112,0.006695450364610093,27.305902653395975,27.287867235589303,0.7941747888642329,0.7941336415552679,320,0.00021652820271241566,1.0,0.9320784837810889,1.3494777145312564,0.6421487949883153,6.822687921207119e-08,1.8,798.8,0,0.3144851697104637,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.5,3.6093119470510544,0.4411381268617955,cg_sense_tuned,6,equispaced,0,0.0,0.6684592511647095,0.8392914520114508,2.615775612325596,0.17641965269130616,0.17632061312058062,0.9854638205582098,0.0066954503646100925,27.305902653395975,27.27329702640739,0.7941747888642329,0.7940996857989807,320,0.00021652820271241566,1.0,1.2461463294631745,1.7623961851587517,0.6425716946467744,1.5351047822716017e-07,1.7,798.8,0,0.9602296087923406,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,0.24,4.188235507614343,0.5118954509306419,cg_sense_tuned,6,equispaced,0,0.0,0.7074864327552319,0.9445353537100948,3.512502488859288,0.17641965269130616,0.1764019806405006,0.9861369578133572,0.021025613538198297,27.305902653395975,27.305416491193725,0.7941747888642329,0.7941932907775394,320,0.00021652820271241566,1.0,1.2214793223126514,1.3898357161426627,0.7879405987690477,4.246405382851544e-09,1.6,798.8,0,1.494105824868509,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.0,4.188235507614343,0.5118954509306419,cg_sense_tuned,6,equispaced,0,0.0,0.7074864327552313,0.9445353537100948,3.512502488859288,0.17641965269130616,0.17634002187633874,0.9861369578133581,0.0210256135381983,27.305902653395975,27.298248093968837,0.7941747888642329,0.7941828813304617,320,0.00021652820271241566,1.0,1.6858869585657028,2.2080967333515638,0.7889049895067716,7.372231567450598e-08,1.8,798.8,0,2.579138999897349,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.5,4.188235507614343,0.5118954509306419,cg_sense_tuned,6,equispaced,0,0.0,0.7074864327552319,0.9445353537100948,3.512502488859288,0.17641965269130616,0.17629429884333964,0.9861369578133589,0.021025613538198304,27.305902653395975,27.28884882356607,0.7941747888642329,0.7941373769094621,320,0.00021652820271241566,1.0,1.9708160505999157,2.746426349936368,0.7866593214675306,1.6587521026763842e-07,1.8,798.8,0,3.2938514810572666,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,0.24,5.27684607796045,0.6449478539729439,cg_sense_tuned,6,equispaced,0,0.0,0.7592588364836445,0.8866537925472425,3.893279842428013,0.17641965269130616,0.17632118999196952,0.9874258935565083,0.005862545495211397,27.305902653395975,27.294606850757305,0.7941747888642329,0.7942864512176113,320,0.00021652820271241566,1.0,0.9027850752516491,1.3366668185145942,0.5785938836895952,3.345004382603673e-08,1.6,798.8,0,0.21844201696051976,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.0,5.27684607796045,0.6449478539729439,cg_sense_tuned,6,equispaced,0,0.0,0.7592588364836452,0.8866537925472425,3.893279842428013,0.17641965269130616,0.1759555017471565,0.9874258935565093,0.005862545495211396,27.305902653395975,27.218865731781946,0.7941747888642329,0.7941687667370769,320,0.00021652820271241566,1.0815279069906678,3.551580614995726,4.389054542442409,0.6301811548867456,5.807299275353597e-07,1.8,798.8,0,2.4086093756566744,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.5,5.27684607796045,0.6449478539729439,cg_sense_tuned,6,equispaced,0,0.0,0.7592588364836446,0.8866537925472425,3.893279842428013,0.17641965269130616,0.17567081879370797,0.9874258935565091,0.005862545495211399,27.305902653395975,27.137017689175124,0.7941747888642329,0.7937714036425707,320,0.00021652820271241566,1.276808134431239,4.913465003446478,6.39720436081597,0.646205955755942,1.3066423369545597e-06,1.8,798.8,0,3.850147448260017,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,0.24,1.9440067164683283,0.2376008209016845,cg_sense_tuned,8,equispaced,0,0.0,0.4836853613539425,0.7201990440762203,2.00691358524262,0.1529170230574199,0.15291577739283785,0.9790425046775358,0.00384345694627264,26.18305394240039,26.183094078441286,0.7691499740385978,0.7691597181626635,320,0.00021652820271241566,1.0,1.5939090743567927,1.516696899645052,0.7327101283186437,1.534497259295994e-10,1.6,807.9,0,-0.048712022077139046,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.0,1.9440067164683283,0.2376008209016845,cg_sense_tuned,8,equispaced,0,0.0,0.4836853613539418,0.7201990440762203,2.00691358524262,0.1529170230574199,0.1529117475080239,0.9790425046775367,0.0038434569462726382,26.18305394240039,26.18290850702283,0.7691499740385978,0.7691733991405294,320,0.00021652820271241566,1.0,1.875143477967682,2.169141300083554,0.7364557138684655,2.6640577418333233e-09,1.8,807.9,0,0.2680957077197394,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.5,1.9440067164683283,0.2376008209016845,cg_sense_tuned,8,equispaced,0,0.0,0.48368536135394224,0.7201990440762203,2.00691358524262,0.1529170230574199,0.15290902558705496,0.979042504677535,0.003843456946272638,26.18305394240039,26.182526053894378,0.7691499740385978,0.7691699734958194,320,0.00021652820271241566,1.0,2.055429032803308,2.5983810372141476,0.7374410872431475,5.9941299191249764e-09,1.8,807.9,0,0.47653215310711633,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,0.24,2.7069839602882912,0.3308535951463467,cg_sense_tuned,8,equispaced,0,0.0,0.5240104422543922,0.6311592876622927,2.69009357984182,0.1529170230574199,0.15290592623988836,0.9832884398323088,0.0012247573178935992,26.18305394240039,26.18105460452709,0.7691499740385978,0.7691180778352162,320,0.00021652820271241566,1.0,0.16444133077949868,0.9934453647483784,0.4812616302103103,2.333503339174319e-09,1.6,807.9,0,0.019129129601718566,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.0,2.7069839602882912,0.3308535951463467,cg_sense_tuned,8,equispaced,0,0.0,0.5240104422543914,0.6311592876622927,2.69009357984182,0.1529170230574199,0.15286927211057466,0.9832884398323075,0.0012247573178935957,26.18305394240039,26.169502731387652,0.7691499740385978,0.7691044019619852,320,0.00021652820271241566,1.0,1.2229774664951343,2.7451008911766723,0.4842338175515795,4.051221074955415e-08,1.8,807.9,0,0.9253873657961541,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.5,2.7069839602882912,0.3308535951463467,cg_sense_tuned,8,equispaced,0,0.0,0.5240104422543916,0.6311592876622927,2.69009357984182,0.1529170230574199,0.15284390427407102,0.9832884398323074,0.0012247573178935972,26.18305394240039,26.157589904358403,0.7691499740385978,0.7690611683002658,320,0.00021652820271241566,1.0,1.9288388562917025,3.897505842774231,0.48593406814460466,9.115247418649684e-08,1.8,807.9,0,1.5217432999938911,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,0.24,3.6093119470510544,0.4411381268617955,cg_sense_tuned,8,equispaced,0,0.0,0.5720201284520701,0.7748449758315142,2.615775612325596,0.1529170230574199,0.1529058635630958,0.9825831707413465,0.0024949154089522153,26.18305394240039,26.178962438693816,0.7691499740385978,0.7691298875017071,320,0.00021652820271241566,1.0,0.42499800892554124,0.7218416391774627,0.5537031389502509,3.9298682426153e-09,1.6,807.9,0,-1.1367924316747267,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.0,3.6093119470510544,0.4411381268617955,cg_sense_tuned,8,equispaced,0,0.0,0.5720201284520698,0.7748449758315142,2.615775612325596,0.1529170230574199,0.1528673946596457,0.9825831707413468,0.0024949154089522144,26.18305394240039,26.159403970221902,0.7691499740385978,0.7690661347135425,320,0.00021652820271241566,1.0,0.8748520225186872,1.3494777145312564,0.5535625759308723,6.822687921207119e-08,1.8,807.9,0,-0.45342240607924467,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,1.5,3.6093119470510544,0.4411381268617955,cg_sense_tuned,8,equispaced,0,0.0,0.5720201284520693,0.7748449758315142,2.615775612325596,0.1529170230574199,0.15283949526891344,0.9825831707413456,0.0024949154089522166,26.18305394240039,26.141111366051888,0.7691499740385978,0.7690283642177335,320,0.00021652820271241566,1.0,1.1700767011997175,1.7623961851587517,0.5587223762811441,1.5351047822716017e-07,1.8,807.9,0,-0.00219188328053065,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,0.24,4.188235507614343,0.5118954509306419,cg_sense_tuned,8,equispaced,0,0.0,0.6064900952237421,0.7722150009990101,3.512502488859288,0.1529170230574199,0.15290022113050988,0.9835744111237579,0.0033157696752331672,26.18305394240039,26.182294506077312,0.7691499740385978,0.769178409017487,320,0.00021652820271241566,1.0,1.176188586685999,1.3898357161426627,0.7913305284820118,4.246405382851544e-09,1.6,807.9,0,1.7808879893683995,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.0,4.188235507614343,0.5118954509306419,cg_sense_tuned,8,equispaced,0,0.0,0.6064900952237436,0.7722150009990101,3.512502488859288,0.1529170230574199,0.15284326315391836,0.9835744111237581,0.00331576967523317,26.18305394240039,26.17314806480374,0.7691499740385978,0.7691654608256531,320,0.00021652820271241566,1.0,1.5429246320046817,2.2080967333515638,0.7913440407429404,7.372231567450598e-08,1.8,807.9,0,2.698692708876764,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,200,142,100.0,1.5,4.188235507614343,0.5118954509306419,cg_sense_tuned,8,equispaced,0,0.0,0.6064900952237416,0.7722150009990101,3.512502488859288,0.1529170230574199,0.15280268795407312,0.9835744111237591,0.003315769675233169,26.18305394240039,26.161551630265436,0.7691499740385978,0.769096258134025,320,0.00021652820271241566,1.0,1.7647026221348499,2.746426349936368,0.7875740057316571,1.6587521026763842e-07,1.8,807.9,0,3.3023843930215437,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,0.24,5.27684607796045,0.6449478539729439,cg_sense_tuned,8,equispaced,0,0.0,0.653741204563196,0.7859759288920514,3.893279842428013,0.1529170230574199,0.15282274305848703,0.9857680850256709,0.001365883507508954,26.18305394240039,26.174094959249132,0.7691499740385978,0.7690860923199421,320,0.00021652820271241566,1.0,0.6689962062552588,1.3366668185145942,0.4530286490202929,3.345004382603673e-08,1.9,807.9,0,0.12066334328583271,True,False,True,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.0,5.27684607796045,0.6449478539729439,cg_sense_tuned,8,equispaced,0,0.0,0.6537412045631958,0.7859759288920514,3.893279842428013,0.1529170230574199,0.15249017520306096,0.9857680850256694,0.0013658835075089548,26.18305394240039,26.091751522187934,0.7691499740385978,0.7687106099472097,320,0.00021652820271241566,1.0815279069906678,2.6079081023393247,4.389054542442409,0.5054924945824881,5.807299275353597e-07,1.8,807.9,0,2.1505581140933807,False,True,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,298,115,200.0,1.5,5.27684607796045,0.6449478539729439,cg_sense_tuned,8,equispaced,0,0.0,0.6537412045631961,0.7859759288920514,3.893279842428013,0.1529170230574199,0.1522435700477895,0.9857680850256697,0.001365883507508954,26.18305394240039,25.994537511595283,0.7691499740385978,0.7680682663542003,320,0.00021652820271241566,1.276808134431239,3.5999879647427884,6.39720436081597,0.5285502756721968,1.3066423369545597e-06,1.8,807.9,0,3.4858676688261756,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,0.24,1.9440067164683283,0.2376008209016845,zero_filled,4,equispaced,0,0.0,0.6592007890078816,0.9999998595619868,2.00691358524262,0.21976023364275143,0.21975861877175884,0.790035247595108,0.029767452949889125,27.50257138888803,27.502540695469776,0.8395448587027239,0.8395482937799412,320,0.00021652820271241566,1.0,1.4619163332263496,1.516696899645052,0.8865496172734261,1.534497259295994e-10,1.8,380.1,0,0.824657516508558,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.0,1.9440067164683283,0.2376008209016845,zero_filled,4,equispaced,0,0.0,0.6592007890078823,0.9999998595619868,2.00691358524262,0.21976023364275143,0.21975395086371663,0.7900352475951085,0.029767452949889184,27.50257138888803,27.501971881602955,0.8395448587027239,0.8395399915722279,320,0.00021652820271241566,1.0,1.685597247659393,2.169141300083554,0.8856015534147083,2.6640577418333233e-09,1.8,380.1,0,1.1936481523192526,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,430,143,10.0,1.5,1.9440067164683283,0.2376008209016845,zero_filled,4,equispaced,0,0.0,0.659200789007882,0.9999998595619868,2.00691358524262,0.21976023364275143,0.219751249449649,0.7900352475951086,0.02976745294988916,27.50257138888803,27.501207817366677,0.8395448587027239,0.8395248158590577,320,0.00021652820271241566,1.0,1.8277261488147383,2.5983810372141476,0.8835637293753783,5.9941299191249764e-09,2.3,380.1,0,1.436435254463113,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,0.24,2.7069839602882912,0.3308535951463467,zero_filled,4,equispaced,0,0.0,0.7075826692646882,0.9976953544985532,2.69009357984182,0.21976023364275143,0.2197462697757044,0.8793893746962589,0.0008091438017612443,27.50257138888803,27.50093109857889,0.8395448587027239,0.8394883279146267,320,0.00021652820271241566,1.0,0.3721836231889553,0.9934453647483784,0.6131019640257714,2.333503339174319e-09,1.8,380.1,0,-0.2688457261265598,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.0,2.7069839602882912,0.3308535951463467,zero_filled,4,equispaced,0,0.0,0.7075826692646892,0.9976953544985532,2.69009357984182,0.21976023364275143,0.21970325027513793,0.8793893746962599,0.0008091438017612449,27.50257138888803,27.489150047203765,0.8395448587027239,0.8393887824080206,320,0.00021652820271241566,1.0,1.3655240535928428,2.7451008911766723,0.6085662312145637,4.051221074955415e-08,1.8,380.1,0,0.7093231706241552,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,322,169,27.0,1.5,2.7069839602882912,0.3308535951463467,zero_filled,4,equispaced,0,0.0,0.7075826692646884,0.9976953544985532,2.69009357984182,0.21976023364275143,0.21967594420651196,0.8793893746962582,0.0008091438017612433,27.50257138888803,27.475973241057716,0.8395448587027239,0.8392867117853574,320,0.00021652820271241566,1.0,2.0174945951540217,3.897505842774231,0.6029176495117116,9.115247418649684e-08,1.8,380.1,0,1.3529237117708615,False,False,False,c736b64,911de8625fec,classical_R468
file_brain_AXFLAIR_201_6002946,7,AXFLAIR,397,186,64.0,0.24,3.6093119470510544,0.4411381268617955,zero_filled,4,equispaced,0,0.0,0.7626738165908943,0.9999975968337328,2.615775612325596,0.21976023364275143,0.21974475621515532,0.8843264232285258,0.005178443935942956,27.50257138888803,27.496350977482862,0.8395448587027239,0.8395157136940801,320,0.00021652820271241566,1.0,0.36669135406959674,0.7218416391774627,0.585720037855246,3.9298682426153e-09,1.7,380.1,0,-0.42898350549029396,False,False,False,c736b64,911de8625fec,classical_R468
